"sra_ID"	"run_ID"	"run_alias"	"run_accession"	"run_date"	"updated_date"	"spots"	"bases"	"run_center"	"experiment_name"	"run_attribute"	"experiment_ID"	"experiment_alias"	"experiment_accession"	"experiment_title"	"study_name"	"sample_name"	"design_description"	"library_name"	"library_strategy"	"library_source"	"library_selection"	"library_layout"	"library_construction_protocol"	"read_spec"	"platform"	"instrument_model"	"platform_parameters"	"experiment_attribute"	"sample_ID"	"sample_alias"	"sample_accession"	"taxon_id"	"common_name"	"description"	"sample_url_link"	"sample_attribute"	"study_ID"	"study_alias"	"study_accession"	"study_title"	"study_type"	"study_abstract"	"center_project_name"	"study_description"	"study_url_link"	"study_attribute"	"submission_ID"	"submission_accession"	"submission_comment"	"submission_center"	"submission_lab"	"submission_date"	"sradb_updated"
0	2686955	"JGI-SRA-32205"	"SRR4148500"	NA	"2020-04-09"	5568462	1681675524	NA	NA	"loader: latf-load || run_id: 8880 || nominal_length: 300"	2363217	"JGI-SRA-32205"	"SRX2126124"	"Bacteroidetes sp. R-53146"	NA	NA	NA	"AGZNG"	"WGS"	"GENOMIC"	"RANDOM"	"PAIRED - "	"Regular (DNA)"	NA	"ILLUMINA"	"Illumina HiSeq 2500"	"INSTRUMENT_MODEL: Illumina HiSeq 2500"	NA	612894	"Bacteroidetes sp. R-53146"	"ERS1254988"	1586267	NA	NA	NA	"strain: R-53146 || isolation_source: missing || collection_date: not collected || geo_loc_name: missing || sample_type: whole organism || type-material: type strain of Apibacter mensalis || BioSampleModel: Microbe, viral or environmental"	83377	"PRJNA292838"	"SRP085379"	"Bacteroidetes sp. R-53146 genome sequencing and assembly"	"Whole Genome Sequencing"	"Genomic Encyclopedia of Type Strains, Phase III the genomes of soil and plant-associated and newly described type strains"	"Apibacter mensalis strain:R-53146"	NA	"GOLD Card for Bacteroidetes sp. R-53146: https://gold.jgi-psf.org/projects?id=Gp0108260"	NA	582901	"SRA461219"	NA	"JGI"	NA	NA	"2020-09-03 11:01:35"
0	2687217	"JGI-SRA-34213"	"SRR4156223"	NA	"2020-04-10"	4319648	1304533696	NA	NA	"loader: latf-load || run_id: 8893 || nominal_length: 270"	2363479	"JGI-SRA-34213"	"SRX2130087"	"Spongiibacterium flavum DSM 22638"	NA	NA	NA	"ANNXN"	"WGS"	"GENOMIC"	"RANDOM"	"PAIRED - "	"Regular (DNA)"	NA	"ILLUMINA"	"Illumina HiSeq 2500"	"INSTRUMENT_MODEL: Illumina HiSeq 2500"	NA	2093847	"Gp0113047"	"SRS1669170"	570519	NA	NA	"GoldStamp ID Gp0113047: https://gold.jgi.doe.gov/projects?id=Gp0113047"	"strain: DSM 22638 || collection_date: not collected || env_biome: missing || env_feature: missing || env_material: missing || geo_loc_name: missing || isol_growth_condt: missing || lat_lon: missing || num_replicons: missing || ref_biomaterial: missing || type-material: type strain of Flagellimonas flava || BioSampleModel: MIGS.ba"	83631	"PRJNA303610"	"SRP085633"	"Spongiibacterium flavum DSM 22638 genome sequencing"	"Whole Genome Sequencing"	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II: from individual species to whole genera"	NA	NA	"JGI Portal For Spongiibacterium flavum DSM 22638: http://genome.jgi-psf.org/lookup?keyName=jgiProjectId&keyValue=1055400&app=Info || GOLD: https://gold.jgi.doe.gov/project?id=Gp0113047"	NA	583155	"SRA461473"	NA	"JGI"	NA	NA	"2020-09-03 11:01:35"
0	2687218	"JGI-SRA-34223"	"SRR4156224"	NA	"2020-04-10"	5081793	1534701486	NA	NA	"loader: latf-load || run_id: 8893 || nominal_length: 270"	2363480	"JGI-SRA-34223"	"SRX2130088"	"Muricauda zhangzhouensis DSM 25030"	NA	NA	NA	"ANNXB"	"WGS"	"GENOMIC"	"RANDOM"	"PAIRED - "	"Regular (DNA)"	NA	"ILLUMINA"	"Illumina HiSeq 2500"	"INSTRUMENT_MODEL: Illumina HiSeq 2500"	NA	2093848	"Gp0110638"	"SRS1669172"	1073328	NA	NA	"GoldStamp ID Gp0110638: https://gold.jgi.doe.gov/projects?id=Gp0110638"	"strain: DSM 25030 || collection_date: not collected || env_biome: missing || env_feature: missing || env_material: missing || geo_loc_name: missing || isol_growth_condt: missing || lat_lon: missing || num_replicons: missing || ref_biomaterial: missing || type-material: type strain of Muricauda zhangzhouensis || BioSampleModel: MIGS.ba"	83632	"PRJNA303348"	"SRP085637"	"Muricauda zhangzhouensis DSM 25030 genome sequencing"	"Whole Genome Sequencing"	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II: from individual species to whole genera"	NA	NA	"JGI Portal For Muricauda zhangzhouensis DSM 25030: http://genome.jgi-psf.org/lookup?keyName=jgiProjectId&keyValue=1055415&app=Info || GOLD: https://gold.jgi.doe.gov/project?id=Gp0110638"	NA	583156	"SRA461474"	NA	"JGI"	NA	NA	"2020-09-03 11:01:35"
0	2687224	"JGI-SRA-34229"	"SRR4156230"	NA	"2020-04-10"	4440097	1340909294	NA	NA	"loader: latf-load || run_id: 8893 || nominal_length: 270"	2363486	"JGI-SRA-34229"	"SRX2130094"	"Algibacter pectinivorans DSM 25730"	NA	NA	NA	"ANNWZ"	"WGS"	"GENOMIC"	"RANDOM"	"PAIRED - "	"Regular (DNA)"	NA	"ILLUMINA"	"Illumina HiSeq 2500"	"INSTRUMENT_MODEL: Illumina HiSeq 2500"	NA	2093854	"Gp0112459"	"SRS1669177"	870482	NA	NA	"GoldStamp ID Gp0112459: https://gold.jgi.doe.gov/projects?id=Gp0112459"	"strain: DSM 25730 || collection_date: not collected || env_biome: missing || env_feature: missing || env_material: missing || geo_loc_name: missing || isol_growth_condt: missing || lat_lon: missing || num_replicons: missing || ref_biomaterial: missing || type-material: type strain of Algibacter pectinivorans || BioSampleModel: MIGS.ba"	83638	"PRJNA303404"	"SRP085642"	"Algibacter pectinivorans DSM 25730 genome sequencing"	"Whole Genome Sequencing"	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II: from individual species to whole genera"	NA	NA	"JGI Portal For Algibacter pectinivorans DSM 25730: http://genome.jgi-psf.org/lookup?keyName=jgiProjectId&keyValue=1055421&app=Info || GOLD: https://gold.jgi.doe.gov/project?id=Gp0112459"	NA	583162	"SRA461480"	NA	"JGI"	NA	NA	"2020-09-03 11:01:35"
0	2687287	"JGI-SRA-35217"	"SRR4156293"	NA	"2020-04-10"	77077	175207606	NA	NA	"loader: latf-load || run_id: 783 || nominal_length: 10000"	2363549	"JGI-SRA-35217"	"SRX2132298"	"Muricauda sp. ES.050"	NA	NA	NA	"AGWBA"	"WGS"	"GENOMIC"	"RANDOM"	"SINGLE - "	"Regular (DNA)"	NA	"PACBIO_SMRT"	"PacBio RS"	"INSTRUMENT_MODEL: PacBio RS"	NA	2093916	"Gp0112421"	"SRS1669375"	1798204	NA	NA	"GoldStamp ID Gp0112421: https://gold.jgi.doe.gov/projects?id=Gp0112421"	"strain: ES.050 || collection_date: not collected || env_biome: missing || env_feature: missing || env_material: missing || geo_loc_name: missing || isol_growth_condt: missing || lat_lon: 36.8100 N 121.7900 W || num_replicons: missing || ref_biomaterial: missing || BioSampleModel: MIGS.ba"	83651	"PRJNA311445"	"SRP085655"	"Muricauda sp. es.050 Genome sequencing"	"Whole Genome Sequencing"	"Microbial Interactions in Extremophilic Mat Communities"	NA	NA	"JGI Portal For Muricauda sp. ES.050: http://genome.jgi-psf.org/lookup?keyName=jgiProjectId&keyValue=1055742&app=Info || GOLD: https://gold.jgi.doe.gov/project?id=Gp0112421"	NA	583176	"SRA461494"	NA	"JGI"	NA	NA	"2020-09-03 11:01:35"
0	2687288	"JGI-SRA-35218"	"SRR4156294"	NA	"2020-04-10"	83642	199593610	NA	NA	"loader: latf-load || run_id: 782 || nominal_length: 10000"	2363550	"JGI-SRA-35218"	"SRX2132345"	"Muricauda sp. ES.050"	NA	NA	NA	"AGWBA"	"WGS"	"GENOMIC"	"RANDOM"	"SINGLE - "	"Regular (DNA)"	NA	"PACBIO_SMRT"	"PacBio RS"	"INSTRUMENT_MODEL: PacBio RS"	NA	2093916	"Gp0112421"	"SRS1669375"	1798204	NA	NA	"GoldStamp ID Gp0112421: https://gold.jgi.doe.gov/projects?id=Gp0112421"	"strain: ES.050 || collection_date: not collected || env_biome: missing || env_feature: missing || env_material: missing || geo_loc_name: missing || isol_growth_condt: missing || lat_lon: 36.8100 N 121.7900 W || num_replicons: missing || ref_biomaterial: missing || BioSampleModel: MIGS.ba"	83651	"PRJNA311445"	"SRP085655"	"Muricauda sp. es.050 Genome sequencing"	"Whole Genome Sequencing"	"Microbial Interactions in Extremophilic Mat Communities"	NA	NA	"JGI Portal For Muricauda sp. ES.050: http://genome.jgi-psf.org/lookup?keyName=jgiProjectId&keyValue=1055742&app=Info || GOLD: https://gold.jgi.doe.gov/project?id=Gp0112421"	NA	583176	"SRA461494"	NA	"JGI"	NA	NA	"2020-09-03 11:01:35"
0	2687289	"JGI-SRA-35219"	"SRR4156295"	NA	"2020-04-10"	64854	142556655	NA	NA	"loader: latf-load || run_id: 782 || nominal_length: 10000"	2363551	"JGI-SRA-35219"	"SRX2132389"	"Muricauda sp. ES.050"	NA	NA	NA	"AGWBA"	"WGS"	"GENOMIC"	"RANDOM"	"SINGLE - "	"Regular (DNA)"	NA	"PACBIO_SMRT"	"PacBio RS"	"INSTRUMENT_MODEL: PacBio RS"	NA	2093916	"Gp0112421"	"SRS1669375"	1798204	NA	NA	"GoldStamp ID Gp0112421: https://gold.jgi.doe.gov/projects?id=Gp0112421"	"strain: ES.050 || collection_date: not collected || env_biome: missing || env_feature: missing || env_material: missing || geo_loc_name: missing || isol_growth_condt: missing || lat_lon: 36.8100 N 121.7900 W || num_replicons: missing || ref_biomaterial: missing || BioSampleModel: MIGS.ba"	83651	"PRJNA311445"	"SRP085655"	"Muricauda sp. es.050 Genome sequencing"	"Whole Genome Sequencing"	"Microbial Interactions in Extremophilic Mat Communities"	NA	NA	"JGI Portal For Muricauda sp. ES.050: http://genome.jgi-psf.org/lookup?keyName=jgiProjectId&keyValue=1055742&app=Info || GOLD: https://gold.jgi.doe.gov/project?id=Gp0112421"	NA	583176	"SRA461494"	NA	"JGI"	NA	NA	"2020-09-03 11:01:35"
0	2687430	"JGI-SRA-36377"	"SRR4156436"	NA	"2020-04-10"	5878212	1775220024	NA	NA	"loader: latf-load || run_id: 8808 || nominal_length: 270"	2363692	"JGI-SRA-36377"	"SRX2134065"	"Flavobacterium sp. FV08"	NA	NA	NA	"ABAYG"	"WGS"	"GENOMIC"	"RANDOM"	"PAIRED - "	"Regular (DNA)"	NA	"ILLUMINA"	"Illumina HiSeq 2500"	"INSTRUMENT_MODEL: Illumina HiSeq 2500"	NA	2093983	"Gp0112446"	"SRS1669526"	1761784	NA	NA	"GoldStamp ID Gp0112446: https://gold.jgi.doe.gov/projects?id=Gp0112446"	"geo_loc_name: missing || collection_date: not collected || ref_biomaterial: missing || lat_lon: missing || num_replicons: missing || env_biome: missing || env_feature: missing || strain: FV08 || env_material: missing || isol_growth_condt: missing || BioSampleModel: MIGS.ba"	83718	"PRJNA303370"	"SRP085722"	"Flavobacterium sp. FV08 genome sequencing"	"Whole Genome Sequencing"	"Defining the functional diversity of the Populus root microbiome"	NA	NA	"JGI Portal For Flavobacterium sp. FV08: http://genome.jgi-psf.org/lookup?keyName=jgiProjectId&keyValue=1057544&app=Info || GOLD: https://gold.jgi.doe.gov/project?id=Gp0112446"	NA	583244	"SRA461562"	NA	"JGI"	NA	NA	"2020-09-03 11:01:35"
0	2687431	"JGI-SRA-36379"	"SRR4156437"	NA	"2020-04-10"	6712721	2027241742	NA	NA	"loader: latf-load || run_id: 8808 || nominal_length: 270"	2363693	"JGI-SRA-36379"	"SRX2134066"	"Flavobacterium sp. OV086"	NA	NA	NA	"ABAYH"	"WGS"	"GENOMIC"	"RANDOM"	"PAIRED - "	"Regular (DNA)"	NA	"ILLUMINA"	"Illumina HiSeq 2500"	"INSTRUMENT_MODEL: Illumina HiSeq 2500"	NA	2093984	"Gp0112447"	"SRS1669527"	1761785	NA	NA	"GoldStamp ID Gp0112447: https://gold.jgi.doe.gov/projects?id=Gp0112447"	"geo_loc_name: missing || collection_date: not collected || ref_biomaterial: missing || lat_lon: missing || num_replicons: missing || env_biome: missing || env_feature: missing || strain: OV086 || env_material: missing || isol_growth_condt: missing || BioSampleModel: MIGS.ba"	83719	"PRJNA303369"	"SRP085723"	"Flavobacterium sp. OV086 genome sequencing"	"Whole Genome Sequencing"	"Defining the functional diversity of the Populus root microbiome"	NA	NA	"JGI Portal For Flavobacterium sp. OV086: http://genome.jgi-psf.org/lookup?keyName=jgiProjectId&keyValue=1057545&app=Info || GOLD: https://gold.jgi.doe.gov/project?id=Gp0112447"	NA	583245	"SRA461563"	NA	"JGI"	NA	NA	"2020-09-03 11:01:35"
0	2689002	"JGI-SRA-34215"	"SRR4159284"	NA	"2020-04-09"	4739800	1431419600	NA	NA	"loader: latf-load || run_id: 8893 || nominal_length: 270"	2365264	"JGI-SRA-34215"	"SRX2134217"	"Myroides marinus DSM 23048"	NA	NA	NA	"ANNXH"	"WGS"	"GENOMIC"	"RANDOM"	"PAIRED - "	"Regular (DNA)"	NA	"ILLUMINA"	"Illumina HiSeq 2500"	"INSTRUMENT_MODEL: Illumina HiSeq 2500"	NA	2095548	"Gp0112490"	"SRS1669662"	703342	NA	NA	"GoldStamp ID Gp0112490: https://gold.jgi.doe.gov/projects?id=Gp0112490"	"strain: DSM 23048 || collection_date: not collected || env_biome: missing || env_feature: missing || env_material: missing || geo_loc_name: missing || isol_growth_condt: missing || lat_lon: missing || num_replicons: missing || ref_biomaterial: missing || type-material: type strain of Myroides marinus || BioSampleModel: MIGS.ba"	83825	"PRJNA303501"	"SRP085833"	"Myroides marinus DSM 23048 genome sequencing"	"Whole Genome Sequencing"	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II: from individual species to whole genera"	NA	NA	"JGI Portal For Myroides marinus DSM 23048: http://genome.jgi-psf.org/lookup?keyName=jgiProjectId&keyValue=1055403&app=Info || GOLD: https://gold.jgi.doe.gov/project?id=Gp0112490"	NA	583351	"SRA461676"	NA	"JGI"	NA	NA	"2020-09-03 11:01:35"
0	2689017	"JGI-SRA-36974"	"SRR4159299"	NA	"2020-04-10"	4246746	1282517292	NA	NA	"loader: latf-load || run_id: 8893 || nominal_length: 270"	2365279	"JGI-SRA-36974"	"SRX2134232"	"Flavobacterium omnivorum CGMCC 1.2747"	NA	NA	NA	"ABCSS"	"WGS"	"GENOMIC"	"RANDOM"	"PAIRED - "	"Regular (DNA)"	NA	"ILLUMINA"	"Illumina HiSeq 2500"	"INSTRUMENT_MODEL: Illumina HiSeq 2500"	NA	2095561	"Gp0112539"	"SRS1669675"	178355	NA	NA	"GoldStamp ID Gp0112539: https://gold.jgi.doe.gov/projects?id=Gp0112539"	"strain: CGMCC 1.2747 || collection_date: not collected || env_biome: missing || env_feature: missing || env_material: missing || geo_loc_name: missing || isol_growth_condt: missing || lat_lon: missing || num_replicons: missing || ref_biomaterial: missing || BioSampleModel: MIGS.ba"	83838	"PRJNA303430"	"SRP085846"	"Flavobacterium omnivorum CGMCC 1.2747 genome sequencing"	"Whole Genome Sequencing"	"Genomic Encyclopedia of Type Strains, Phase III the genomes of soil and plant-associated and newly described type strains"	NA	NA	"JGI Portal For Flavobacterium omnivorum CGMCC 1.2747: http://genome.jgi-psf.org/lookup?keyName=jgiProjectId&keyValue=1058122&app=Info || GOLD: https://gold.jgi.doe.gov/project?id=Gp0112539"	NA	583364	"SRA461689"	NA	"JGI"	NA	NA	"2020-09-03 11:01:35"
0	2689037	"JGI-SRA-36994"	"SRR4159323"	NA	"2020-04-10"	4165263	1257909426	NA	NA	"loader: latf-load || run_id: 8893 || nominal_length: 270"	2365299	"JGI-SRA-36994"	"SRX2134257"	"Zhouia amylolytica CGMCC 1.6114"	NA	NA	NA	"ANOUH"	"WGS"	"GENOMIC"	"RANDOM"	"PAIRED - "	"Regular (DNA)"	NA	"ILLUMINA"	"Illumina HiSeq 2500"	"INSTRUMENT_MODEL: Illumina HiSeq 2500"	NA	2095574	"Gp0109987"	"SRS1669687"	376730	NA	NA	"GoldStamp ID Gp0109987: https://gold.jgi.doe.gov/projects?id=Gp0109987"	"strain: CGMCC 1.6114 || collection_date: not collected || env_biome: missing || env_feature: missing || env_material: missing || geo_loc_name: missing || isol_growth_condt: missing || lat_lon: missing || num_replicons: missing || ref_biomaterial: missing || type-material: type strain of Zhouia amylolytica || BioSampleModel: MIGS.ba"	83851	"PRJNA303284"	"SRP085859"	"Zhouia amylolytica CGMCC 1.6114 genome sequencing"	"Whole Genome Sequencing"	"Genomic Encyclopedia of Type Strains, Phase III the genomes of soil and plant-associated and newly described type strains"	NA	NA	"JGI Portal For Zhouia amylolytica CGMCC 1.6114: http://genome.jgi-psf.org/lookup?keyName=jgiProjectId&keyValue=1058134&app=Info || GOLD: https://gold.jgi.doe.gov/project?id=Gp0109987"	NA	583377	"SRA461702"	NA	"JGI"	NA	NA	"2020-09-03 11:01:35"
0	2689046	"JGI-SRA-36992"	"SRR4159334"	NA	"2020-04-10"	4730773	1428693446	NA	NA	"loader: latf-load || run_id: 8893 || nominal_length: 270"	2365308	"JGI-SRA-36992"	"SRX2134267"	"Salegentibacter catena CGMCC 1.6101"	NA	NA	NA	"ANOUO"	"WGS"	"GENOMIC"	"RANDOM"	"PAIRED - "	"Regular (DNA)"	NA	"ILLUMINA"	"Illumina HiSeq 2500"	"INSTRUMENT_MODEL: Illumina HiSeq 2500"	NA	2095583	"Gp0113073"	"SRS1669695"	390640	NA	NA	"GoldStamp ID Gp0113073: https://gold.jgi.doe.gov/projects?id=Gp0113073"	"strain: CGMCC 1.6101 || collection_date: not collected || env_biome: missing || env_feature: missing || env_material: missing || geo_loc_name: missing || isol_growth_condt: missing || lat_lon: missing || num_replicons: missing || ref_biomaterial: missing || type-material: type strain of Salinimicrobium catena || BioSampleModel: MIGS.ba"	83860	"PRJNA303832"	"SRP085867"	"Salegentibacter catena CGMCC 1.6101 genome sequencing"	"Whole Genome Sequencing"	"Genomic Encyclopedia of Type Strains, Phase III the genomes of soil and plant-associated and newly described type strains"	NA	NA	"JGI Portal For Salegentibacter catena CGMCC 1.6101: http://genome.jgi-psf.org/lookup?keyName=jgiProjectId&keyValue=1058132&app=Info || GOLD: https://gold.jgi.doe.gov/project?id=Gp0113073"	NA	583386	"SRA461711"	NA	"JGI"	NA	NA	"2020-09-03 11:01:35"
0	2689080	"JGI-SRA-37078"	"SRR4159448"	NA	"2020-04-10"	5252185	1586159870	NA	NA	"loader: latf-load || run_id: 8893 || nominal_length: 270"	2365342	"JGI-SRA-37078"	"SRX2134381"	"Flavobacterium sinopsychrotolerans CGMCC 1.8704"	NA	NA	NA	"ANOHW"	"WGS"	"GENOMIC"	"RANDOM"	"PAIRED - "	"Regular (DNA)"	NA	"ILLUMINA"	"Illumina HiSeq 2500"	"INSTRUMENT_MODEL: Illumina HiSeq 2500"	NA	2095616	"Gp0112540"	"SRS1669777"	604089	NA	NA	"GoldStamp ID Gp0112540: https://gold.jgi.doe.gov/projects?id=Gp0112540"	"strain: CGMCC 1.8704 || collection_date: not collected || env_biome: missing || env_feature: missing || env_material: missing || geo_loc_name: missing || isol_growth_condt: missing || lat_lon: missing || num_replicons: missing || ref_biomaterial: missing || type-material: type strain of Flavobacterium sinopsychrotolerans || BioSampleModel: MIGS.ba"	83893	"PRJNA303429"	"SRP085902"	"Flavobacterium sinopsychrotolerans CGMCC 1.8704 genome sequencing"	"Whole Genome Sequencing"	"Genomic Encyclopedia of Type Strains, Phase III the genomes of soil and plant-associated and newly described type strains"	NA	NA	"JGI Portal For Flavobacterium sinopsychrotolerans CGMCC 1.8704: http://genome.jgi-psf.org/lookup?keyName=jgiProjectId&keyValue=1058178&app=Info || GOLD: https://gold.jgi.doe.gov/project?id=Gp0112540"	NA	583419	"SRA461746"	NA	"JGI"	NA	NA	"2020-09-03 11:01:35"
0	2689107	"JGI-SRA-37114"	"SRR4159522"	NA	"2020-04-10"	4261430	1286951860	NA	NA	"loader: latf-load || run_id: 8893 || nominal_length: 270"	2365369	"JGI-SRA-37114"	"SRX2134454"	"Flavobacterium noncentrifugens CGMCC 1.10076"	NA	NA	NA	"ANOGS"	"WGS"	"GENOMIC"	"RANDOM"	"PAIRED - "	"Regular (DNA)"	NA	"ILLUMINA"	"Illumina HiSeq 2500"	"INSTRUMENT_MODEL: Illumina HiSeq 2500"	NA	2095643	"Gp0110606"	"SRS1669805"	1128970	NA	NA	"GoldStamp ID Gp0110606: https://gold.jgi.doe.gov/projects?id=Gp0110606"	"strain: CGMCC 1.10076 || collection_date: not collected || env_biome: missing || env_feature: missing || env_material: missing || geo_loc_name: missing || isol_growth_condt: missing || lat_lon: missing || num_replicons: missing || ref_biomaterial: missing || type-material: type strain of Flavobacterium noncentrifugens || BioSampleModel: MIGS.ba"	83920	"PRJNA303292"	"SRP085929"	"Flavobacterium noncentrifugens CGMCC 1.10076 genome sequencing"	"Whole Genome Sequencing"	"Genomic Encyclopedia of Type Strains, Phase III the genomes of soil and plant-associated and newly described type strains"	NA	NA	"JGI Portal For Flavobacterium noncentrifugens CGMCC 1.10076: http://genome.jgi-psf.org/lookup?keyName=jgiProjectId&keyValue=1058196&app=Info || GOLD: https://gold.jgi.doe.gov/project?id=Gp0110606"	NA	583446	"SRA461775"	NA	"JGI"	NA	NA	"2020-09-03 11:01:35"
0	2689110	"JGI-SRA-37112"	"SRR4159525"	NA	"2020-04-10"	4086942	1234256484	NA	NA	"loader: latf-load || run_id: 8893 || nominal_length: 270"	2365372	"JGI-SRA-37112"	"SRX2134457"	"Flavobacterium urumqiense CGMCC 1.9230"	NA	NA	NA	"ANOGT"	"WGS"	"GENOMIC"	"RANDOM"	"PAIRED - "	"Regular (DNA)"	NA	"ILLUMINA"	"Illumina HiSeq 2500"	"INSTRUMENT_MODEL: Illumina HiSeq 2500"	NA	2095646	"Gp0113063"	"SRS1669808"	935224	NA	NA	"GoldStamp ID Gp0113063: https://gold.jgi.doe.gov/projects?id=Gp0113063"	"strain: CGMCC 1.9230 || collection_date: not collected || env_biome: missing || env_feature: missing || env_material: missing || geo_loc_name: missing || isol_growth_condt: missing || lat_lon: missing || num_replicons: missing || ref_biomaterial: missing || type-material: type strain of Flavobacterium urumqiense || BioSampleModel: MIGS.ba"	83923	"PRJNA303887"	"SRP085932"	"Flavobacterium urumqiense CGMCC 1.9230 genome sequencing"	"Whole Genome Sequencing"	"Genomic Encyclopedia of Type Strains, Phase III the genomes of soil and plant-associated and newly described type strains"	NA	NA	"JGI Portal For Flavobacterium urumqiense CGMCC 1.9230: http://genome.jgi-psf.org/lookup?keyName=jgiProjectId&keyValue=1058195&app=Info || GOLD: https://gold.jgi.doe.gov/project?id=Gp0113063"	NA	583449	"SRA461778"	NA	"JGI"	NA	NA	"2020-09-03 11:01:35"
0	2689490	"JGI-SRA-37847"	"SRR4163853"	NA	"2020-04-09"	5612013	1694827926	NA	NA	"loader: latf-load || run_id: 8996 || nominal_length: 270"	2365752	"JGI-SRA-37847"	"SRX2136179"	"Bizionia echini DSM 23925"	NA	NA	NA	"ANHPT"	"WGS"	"GENOMIC"	"RANDOM"	"PAIRED - "	"Regular (DNA)"	NA	"ILLUMINA"	"Illumina HiSeq 2500"	"INSTRUMENT_MODEL: Illumina HiSeq 2500"	NA	2096033	"Gp0112461"	"SRS1670303"	649333	NA	NA	"GoldStamp ID Gp0112461: https://gold.jgi.doe.gov/projects?id=Gp0112461"	"strain: DSM 23925 || collection_date: not collected || env_biome: missing || env_feature: missing || env_material: missing || geo_loc_name: missing || isol_growth_condt: missing || lat_lon: missing || num_replicons: missing || ref_biomaterial: missing || type-material: type strain of Bizionia echini || BioSampleModel: MIGS.ba"	84117	"PRJNA303402"	"SRP086131"	"Bizionia echini DSM 23925 genome sequencing"	"Whole Genome Sequencing"	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II: from individual species to whole genera"	NA	NA	"JGI Portal For Bizionia echini DSM 23925: http://genome.jgi-psf.org/lookup?keyName=jgiProjectId&keyValue=1059081&app=Info || GOLD: https://gold.jgi.doe.gov/project?id=Gp0112461"	NA	583644	"SRA462027"	NA	"JGI"	NA	NA	"2020-09-03 11:01:35"
0	2689491	"JGI-SRA-37845"	"SRR4163854"	NA	"2020-04-10"	6243476	1885529752	NA	NA	"loader: latf-load || run_id: 8996 || nominal_length: 270"	2365753	"JGI-SRA-37845"	"SRX2136180"	"Cellulophaga baltica DSM 24729"	NA	NA	NA	"ANHPU"	"WGS"	"GENOMIC"	"RANDOM"	"PAIRED - "	"Regular (DNA)"	NA	"ILLUMINA"	"Illumina HiSeq 2500"	"INSTRUMENT_MODEL: Illumina HiSeq 2500"	NA	2096034	"Gp0112464"	"SRS1670304"	76594	NA	NA	"GoldStamp ID Gp0112464: https://gold.jgi.doe.gov/projects?id=Gp0112464"	"strain: DSM 24729 || collection_date: not collected || env_biome: missing || env_feature: missing || env_material: missing || geo_loc_name: missing || isol_growth_condt: missing || lat_lon: missing || num_replicons: missing || ref_biomaterial: missing || type-material: type strain of Cellulophaga baltica || BioSampleModel: MIGS.ba"	84118	"PRJNA303399"	"SRP086132"	"Cellulophaga baltica DSM 24729 genome sequencing"	"Whole Genome Sequencing"	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II: from individual species to whole genera"	NA	NA	"JGI Portal For Cellulophaga baltica DSM 24729: http://genome.jgi-psf.org/lookup?keyName=jgiProjectId&keyValue=1059080&app=Info || GOLD: https://gold.jgi.doe.gov/project?id=Gp0112464"	NA	583645	"SRA462028"	NA	"JGI"	NA	NA	"2020-09-03 11:01:35"
0	2689493	"JGI-SRA-37849"	"SRR4163856"	NA	"2020-04-06"	5574394	1683466988	NA	NA	"loader: latf-load || run_id: 8996 || nominal_length: 270"	2365755	"JGI-SRA-37849"	"SRX2136182"	"Zunongwangia mangrovi DSM 24499"	NA	NA	NA	"ANHPS"	"WGS"	"GENOMIC"	"RANDOM"	"PAIRED - "	"Regular (DNA)"	NA	"ILLUMINA"	"Illumina HiSeq 2500"	"INSTRUMENT_MODEL: Illumina HiSeq 2500"	NA	2096036	"Gp0109988"	"SRS1670306"	1334022	NA	NA	"GoldStamp ID Gp0109988: https://gold.jgi.doe.gov/projects?id=Gp0109988"	"strain: DSM 24499 || collection_date: not collected || env_biome: missing || env_feature: missing || env_material: missing || geo_loc_name: missing || isol_growth_condt: missing || lat_lon: missing || num_replicons: missing || ref_biomaterial: missing || type-material: type strain of Zunongwangia mangrovi || BioSampleModel: MIGS.ba"	84120	"PRJNA303283"	"SRP086134"	"Zunongwangia mangrovi DSM 24499 genome sequencing"	"Whole Genome Sequencing"	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II: from individual species to whole genera"	NA	NA	"JGI Portal For Zunongwangia mangrovi DSM 24499: http://genome.jgi-psf.org/lookup?keyName=jgiProjectId&keyValue=1059082&app=Info || GOLD: https://gold.jgi.doe.gov/project?id=Gp0109988"	NA	583647	"SRA462030"	NA	"JGI"	NA	NA	"2020-09-03 11:01:35"
